FileName,SIZE,DIM,LID,Sum_K_MinDist,Sum_K_MaxDist,Sum_K_StdDist,q_SIZE,q_K_MinRatio,q_K_MaxRatio,q_K_MeanRatio,q_K_StdRatio,index_type,M,efConstruction,ef,nlist,nprobe,m,nbits,reorder_k,dataCoord*segment*maxSize,queryCoord*autoHandoff,queryCoord*autoBalance,common*gracefulTime,dataNode*segment*insertBufSize,rootCoord*minSegmentSizeToEnableIndex,dataCoord*segment*sealProportion,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts,average_construct_dc_counts,average_search_dc_counts,whole_search_time
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,SCANN,57,17,250,5598,18,4,9,892,2950,True,False,85385,1125115047,5895,7,0.0,0,0.9998400000000002,0.0077564507722854,2820,77564507,1,7757,77.564507722854
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_FLAT,31,49,925,5324,9,1,6,295,5628,False,False,72980,3622153003,9188,59,0.0,0,0.94823,0.0546567006967961,303047,546567006,4,54657,546.567006967961
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,26,297,790,9634,92,1,7,351,739,True,True,85469,8737521731,1830,57,0.0,0,0.34193,0.0033146448433399,316227,33146448,4,3315,33.146448433399
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,FLAT,42,385,180,3459,97,64,4,735,7751,True,False,74314,3699789150,5475,82,0.0,0,0.9998400000000002,0.0720664441119879,316227,720664441,4,72067,720.664441119879
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,46,48,884,9117,81,32,4,464,5781,True,True,90652,1475838228,3475,33,0.0,0,0.39496,0.0037174773402512,316227,37174773,4,3718,37.174773402512
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_SQ8,18,478,455,3751,66,4,1,799,6953,False,True,14608,618655416,8797,76,0.0,0,0.98135,0.0159736576024442,1565744,159736576,16,15974,159.736576024442
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,12,147,840,4548,55,16,1,428,6492,False,True,98763,9783142588,3800,99,0.0,0,0.82196,0.0211882975883781,557825,211882975,6,21189,211.88297588378103
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_PQ,21,219,471,1602,20,4,2,384,394,False,True,92638,2741393535,6544,50,0.0,0,0.03982,0.0043693095445632,202638,43693095,3,4370,43.693095445632
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,43,168,454,7799,14,32,7,478,1637,True,False,84956,339050474,6776,20,0.0,0,0.32048,0.0034192781429737,316227,34192781,4,3420,34.192781429737
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_FLAT,61,50,483,423,99,8,4,779,822,True,True,19615,8065814110,6458,34,0.0,0,0.9998400000000002,0.0507787471637129,264853,507787471,3,50779,507.787471637129
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,SCANN,52,210,174,5047,8,32,1,261,7412,False,True,44001,6900638910,5765,20,0.0,0,0.99873,0.0051049628295004,825,51049628,1,5105,51.049628295004
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,FLAT,31,396,819,9449,90,128,3,265,4677,False,False,49268,5067046903,6501,67,0.0,0,0.9998400000000002,0.0731057317461818,316227,731057317,4,73106,731.057317461818
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,FLAT,5,191,980,8910,18,1,3,243,951,False,True,40451,4881030178,308,80,0.0,0,0.9998400000000002,0.0703017379622906,316227,703017379,4,70302,703.017379622906
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,30,24,890,7224,85,1,5,953,448,False,False,27367,1881991173,7991,31,0.0,0,0.38111,0.003624124219641,316227,36241242,4,3625,36.24124219641
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,38,60,588,8909,3,2,4,532,9444,False,True,98375,8562901097,8208,6,0.0,0,0.36683,0.0036935304757207,316227,36935304,4,3694,36.935304757207
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_PQ,21,380,452,1534,47,8,10,570,7035,True,True,50692,4168549281,2457,38,0.0,0,0.03596,0.0070353488903492,455987,70353488,5,7036,70.353488903492
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,FLAT,33,472,859,1379,57,2,6,968,6603,True,True,91266,6123890512,8845,33,0.0,0,0.9998400000000002,0.0698893445543944,316227,698893445,4,69890,698.8934455439439
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,27,199,1000,4290,53,2,1,304,9321,True,False,78756,9516837907,8468,73,0.0,0,0.97255,0.0409576770849525,1699091,409576770,17,40958,409.576770849525
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_PQ,40,504,290,6923,68,1,6,754,8675,True,True,56494,3938842039,347,82,0.0,0,0.00904,0.0048704967834055,2977372,48704967,30,4871,48.704967834055005
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,56,440,308,6257,25,32,4,486,928,True,False,94294,3996351407,7397,79,0.0,0,0.98845,0.1275390559341758,7791852,1275390559,78,127540,1275.390559341758
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,57,430,776,6636,36,8,3,588,3633,False,True,47753,4564440849,1359,4,0.0,0,0.36812,0.003595131682232,316227,35951316,4,3596,35.95131682232
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_FLAT,31,492,256,5333,48,64,2,756,843,True,True,61909,4965098528,8489,84,0.0,0,0.9998400000000002,0.0590550164226442,1618984,590550164,17,59056,590.550164226442
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,26,315,283,3444,39,128,5,976,2134,False,False,36615,1102314614,2873,85,0.0,0,0.89518,0.0258947113528847,2589905,258947113,26,25895,258.947113528847
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,FLAT,27,179,274,536,67,128,2,698,6568,True,False,87593,289752740,2467,46,0.0,0,0.9998400000000002,0.06916154907085,316227,691615490,4,69162,691.6154907084999
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,46,34,568,1154,34,4,5,911,904,False,True,70233,4692180479,379,76,0.0,0,0.92677,0.0407921513076871,494580,407921513,5,40793,407.92151307687095
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,41,480,409,8500,36,64,7,329,5472,True,True,53469,8715103131,8099,19,0.0,0,0.38159,0.0038066592533141,316227,38066592,4,3807,38.066592533141005
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,10,433,323,865,86,1,2,746,5343,False,False,51981,5702867848,9151,98,0.0,0,0.8231,0.0138248818460851,1369266,138248818,14,13825,138.248818460851
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,60,54,426,7564,67,128,3,215,8752,False,False,46087,7947623622,765,19,0.0,0,0.36358,0.0037374197505414,316227,37374197,4,3738,37.374197505414
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,7,43,722,2878,23,32,6,971,7458,True,False,59311,9725920608,1821,88,0.0,0,0.60232,0.0079103703610598,95184,79103703,1,7911,79.103703610598
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,FLAT,40,400,885,142,13,32,1,624,138,True,False,36300,406568035,3412,52,0.0,0,0.9998400000000002,0.0728945847135037,316227,728945847,4,72895,728.945847135037
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,48,267,756,9778,95,16,9,931,2856,False,False,17159,5386775538,2653,71,0.0,0,0.9929,0.0515041732229292,4052775,515041732,41,51505,515.041732229292
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,49,397,342,5146,10,128,7,781,6368,False,True,26118,3218981737,529,69,0.0,0,0.98567,0.1134004709310828,6151578,1134004709,62,113401,1134.004709310828
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,58,104,491,7509,67,4,4,210,8104,False,True,35953,3756155581,9584,31,0.0,0,0.99802,0.0906771631911396,1907485,906771631,20,90678,906.771631911396
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,15,508,410,961,60,32,9,542,6095,False,False,52669,1281588835,5265,69,0.0,0,0.35144,0.0035141536034643,316227,35141536,4,3515,35.141536034643
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,13,342,574,5347,32,4,6,161,2702,True,True,92815,779908324,9374,1,0.0,0,0.37094,0.0037240787409245,316227,37240787,4,3725,37.240787409245
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_PQ,22,383,198,6604,66,16,7,630,3009,False,True,83991,5430812520,4798,6,0.0,0,0.03497,0.0075442870147526,2756645,75442870,28,7545,75.44287014752601
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_PQ,48,413,524,2843,10,4,9,696,8673,False,True,77820,8808345242,2142,46,0.0,0,0.03362,0.0050142425578087,179807,50142425,2,5015,50.142425578087
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,FLAT,34,222,789,8159,96,128,8,616,674,False,True,61939,7504153861,5514,21,0.0,0,0.9998400000000002,0.0729636660311371,316227,729636660,4,72964,729.6366603113711
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,22,379,768,4310,29,1,2,560,1476,False,False,40672,7917463563,9855,54,0.0,0,0.35706,0.0036494160536676,316227,36494160,4,3650,36.494160536676
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_PQ,12,36,402,803,55,8,4,704,4755,False,False,47743,6011103835,2838,5,0.0,0,0.0662099999999999,0.0051349943969398,279323,51349943,3,5135,51.349943969398
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,35,73,974,9951,50,32,10,110,4022,False,True,6320,8602688780,1647,53,0.0,0,0.40126,0.0038859460968524,316227,38859460,4,3886,38.859460968524
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_FLAT,51,183,435,400,2,64,8,519,7789,True,True,42019,6886808986,9034,61,0.0,0,0.2336,0.0058692209888249,5059,58692209,1,5870,58.692209888249
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_PQ,32,399,191,9198,72,16,9,147,5192,True,False,87089,7769010978,5825,4,0.0,0,0.09369,0.0079293411690741,4188474,79293411,42,7930,79.293411690741
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_PQ,54,248,833,6226,43,128,2,317,2341,False,True,32642,8037052457,7498,37,0.0,0,0.1030299999999999,0.0125848542898893,1693197,125848542,17,12585,125.848542898893
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,AUTOINDEX,28,415,870,190,37,1,4,113,6170,True,False,21662,7717467674,6029,74,0.0,0,0.38452,0.0036994811613112,316227,36994811,4,3700,36.994811613112
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_SQ8,43,451,983,7106,34,128,8,937,3267,False,False,48625,3331535881,9899,14,0.0,0,0.98173,0.0178894024342298,1528037,178894024,16,17890,178.894024342298
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,55,115,806,1422,95,8,4,414,405,True,True,1821,3944823990,5332,23,0.0,0,0.98504,0.0479603881947695,2000140,479603881,21,47961,479.603881947695
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_FLAT,44,185,649,9211,55,1,4,857,2068,False,True,97591,8950831621,2225,13,0.0,0,0.9998400000000002,0.0584247665014118,3204051,584247665,33,58425,584.247665014118
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_FLAT,37,430,120,401,80,4,3,186,3902,True,True,71394,5232055906,5163,20,0.0,0,0.99631,0.0592086923774331,202891,592086923,3,59209,592.086923774331
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,SCANN,62,481,676,5804,53,8,3,880,3778,False,False,39098,5926071133,7268,70,0.0,0,0.99982,0.0076022947672754,2782,76022947,1,7603,76.022947672754
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_FLAT,34,270,356,2706,52,16,3,142,7517,False,True,39771,5712504243,506,2,0.0,0,0.9998400000000002,0.058643133752048,889940,586431337,9,58644,586.43133752048
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_FLAT,11,406,563,4883,10,8,6,541,6823,True,False,24242,1545919279,1323,74,0.0,0,0.9483,0.0539691239129751,308828,539691239,4,53970,539.691239129751
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,HNSW,6,246,551,3170,48,8,9,211,2048,False,False,44828,1878614267,8661,89,0.0,0,0.7066100000000001,0.0119747402612119,466752,119747402,5,11975,119.747402612119
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_SQ8,54,497,609,9850,12,128,5,249,2585,True,True,62335,2886000097,1091,40,0.0,0,0.9812,0.0171390427276492,747562,171390427,8,17140,171.390427276492
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_SQ8,41,286,909,7455,37,128,6,730,2863,True,True,22280,682551016,2785,75,0.0,0,0.98175,0.0158889707177877,1744533,158889707,18,15889,158.889707177877
vdb_random-match-int-2048-angular-no-filters,100000.0,2048.0,133.0558312914499,8.543789863586426,9.41742992401123,0.1165661290287971,10000.0,0.9665960073471068,0.9820473790168762,0.9714471697807312,0.0040531270205974,IVF_PQ,15,190,311,998,57,32,7,499,8814,False,True,21478,8926638808,5735,31,0.0,0,0.1027299999999999,0.0079882401041686,359778,79882401,4,7989,79.882401041686
