FileName,index_type,M,efConstruction,ef,nlist,nprobe,m,nbits,reorder_k,dataCoord*segment*maxSize,queryCoord*autoHandoff,queryCoord*autoBalance,common*gracefulTime,dataNode*segment*insertBufSize,rootCoord*minSegmentSizeToEnableIndex,dataCoord*segment*sealProportion,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,28,256,754,1509,97,4,9,641,8812,False,False,20614,3632625571,7978,86,0.0,0,0.9980900000000001,0.005146515090018511,6410,51465150
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,39,455,364,5806,43,4,8,711,3360,True,False,17348,3527821726,9032,38,0.0,0,0.9576399999999999,0.10678972848691046,17745000,1067897284
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,35,44,210,2262,60,16,8,618,6776,False,True,34384,3688845164,6076,94,0.0,0,0.10004999999999999,0.024999418901279567,2714400,249994189
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,23,235,263,2003,50,64,7,155,4132,True,True,21782,4139670730,8174,90,0.0,0,0.8280799999999999,0.05539381811395286,5405000,553938181
vdb_random-100-match-kw-small-vocab-no-filters,FLAT,35,37,250,5127,80,8,10,766,5013,True,True,32964,4850664016,2144,91,0.0,0,0.99997,0.09940792545676232,1000000,994079254
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,37,441,874,4084,6,1,3,980,6083,False,True,74139,6909451797,1244,55,0.0,0,0.051629999999999995,0.012220127321779722,490080,122201273
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,54,367,141,9485,62,4,3,409,9549,True,True,24337,8347735222,1790,18,0.0,0,0.99487,0.0050105215050280085,4090,50105215
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,32,483,667,2121,12,8,9,379,613,True,False,78813,7866307235,1919,54,0.0,0,0.9940900000000001,0.004514711769297719,3790,45147117
vdb_random-100-match-kw-small-vocab-no-filters,AUTOINDEX,55,291,606,6729,77,16,3,899,9396,False,True,53136,7637888601,766,88,0.0,0,0.24702000000000002,0.021046742424368853,1000000,210467424
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,4,372,152,5673,80,32,10,637,373,False,True,77811,6826896345,3330,72,0.0,0,0.9980400000000001,0.005263471137732267,6370,52634711
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,39,72,288,9086,65,64,6,956,8830,True,False,91898,9889183476,3841,1,0.0,0,0.9750100000000003,0.05263474569655954,11811800,526347456
