FileName,index_type,M,efConstruction,ef,nlist,nprobe,m,nbits,reorder_k,dataCoord*segment*maxSize,queryCoord*autoHandoff,queryCoord*autoBalance,common*gracefulTime,dataNode*segment*insertBufSize,rootCoord*minSegmentSizeToEnableIndex,dataCoord*segment*sealProportion,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts
vdb_glove-100-angular,FLAT,51,209,546,280,89,16,8,953,3867,False,True,30303,5390787424,2305,18,0.0,0,0.999999,0.042457953584380446,1087894,424579535
vdb_glove-100-angular,IVF_FLAT,21,162,498,9337,24,1,5,533,4135,False,False,30948,3256906835,5010,45,0.0,0,0.9964349999999998,0.017320923646911977,4875681,173209236
vdb_glove-100-angular,AUTOINDEX,64,95,650,1551,68,2,10,561,8468,True,True,15129,3502026922,1315,27,0.0,0,0.8469599999999998,0.004084233567118641,1087894,40842335
vdb_glove-100-angular,IVF_FLAT,54,238,385,266,33,1,7,765,1410,True,False,65968,4440607182,4805,66,0.0,0,0.980252,0.014633307722397147,190990,146333077
vdb_glove-100-angular,SCANN,27,275,948,442,91,16,4,517,4327,False,False,51137,4191071656,1276,80,0.0,0,0.9912460000000001,0.00535916935186833,5624,53591693
vdb_glove-100-angular,IVF_SQ8,26,98,960,6849,41,8,2,594,392,True,False,62865,2550803116,9765,70,0.0,0,0.9843340000000002,0.031630340451374646,6109810,316303404
vdb_glove-100-angular,SCANN,28,296,338,4282,90,64,5,151,6311,True,False,26870,8824517555,941,17,0.0,0,0.9233670000000002,0.004412221699021756,1642,44122216
vdb_glove-100-angular,FLAT,55,331,755,9990,79,64,8,728,6254,False,False,50099,167692727,6394,24,0.0,0,0.999999,0.04188237295020371,1087894,418823729
vdb_glove-100-angular,FLAT,35,139,442,5060,37,4,5,599,7010,False,False,73563,6223394584,2455,21,0.0,0,0.999999,0.041669626138173044,1087894,416696261
vdb_glove-100-angular,IVF_SQ8,57,432,429,3,87,16,7,442,1319,True,False,74378,1934623324,8580,6,0.0,0,0.9423539999999999,0.06362364718224853,5678,636236471
vdb_glove-100-angular,IVF_PQ,50,60,984,244,69,2,9,159,7155,False,False,67919,5908907936,4146,62,0.0,0,0.074699,0.00897329319268465,366315,89732931
vdb_glove-100-angular,AUTOINDEX,49,257,847,2235,98,64,3,596,3159,True,False,94780,6056844423,2695,2,0.0,0,0.845095,0.003603730513714248,1087894,36037305
vdb_glove-100-angular,IVF_FLAT,22,149,582,1924,19,8,6,712,9936,True,False,17039,847933978,9511,42,0.0,0,0.9775439999999999,0.010345307691022751,795381,103453076
vdb_glove-100-angular,IVF_SQ8,25,299,648,5615,40,32,8,545,2359,True,True,43670,4096494663,573,39,0.0,0,0.983584,0.03230608496814966,4886821,323060849
vdb_glove-100-angular,IVF_FLAT,42,179,397,5158,73,16,3,416,2883,False,True,15284,157140591,9155,60,0.0,0,0.9999150000000001,0.02783669247291982,8192583,278366924
vdb_glove-100-angular,FLAT,39,336,578,3957,80,16,1,485,4392,True,True,24803,5607601449,4562,16,0.0,0,0.999999,0.04258769056759774,1087894,425876905
vdb_glove-100-angular,IVF_SQ8,10,234,860,6660,7,64,7,375,8711,False,False,53235,1731977633,8904,42,0.0,0,0.9453580000000001,0.009862228762358425,1014352,98622287
vdb_glove-100-angular,SCANN,33,139,400,5560,90,4,3,651,6615,True,False,15714,1570639394,2497,81,0.0,0,0.9950379999999999,0.005017357133328914,7082,50173571
vdb_glove-100-angular,SCANN,46,210,192,9090,15,32,3,814,3184,True,False,46065,8966331920,1744,60,0.0,0,0.996971,0.005311950109899033,8855,53119501
vdb_glove-100-angular,IVF_FLAT,24,101,694,7002,82,8,8,950,959,False,True,28589,3990652670,1644,58,0.0,0,0.9999809999999999,0.031571522261947385,12492594,315715222
vdb_glove-100-angular,IVF_SQ8,37,251,566,511,7,32,5,939,979,False,True,64194,3801168769,9771,74,0.0,0,0.8807510000000001,0.009246212430298328,77827,92462124
vdb_glove-100-angular,FLAT,30,150,693,1900,19,32,9,446,4839,False,False,25512,2037523615,1283,40,0.0,0,0.999999,0.04217128963209688,1087894,421712896
vdb_glove-100-angular,FLAT,28,366,649,3145,80,128,8,513,9136,False,False,63947,46665761,6289,88,0.0,0,0.999999,0.042464772658422585,1087894,424647726
vdb_glove-100-angular,IVF_PQ,53,9,681,3570,44,1,5,483,2853,True,False,83654,1194918540,5193,86,0.0,0,0.089456,0.007671036757528778,3417728,76710367
vdb_glove-100-angular,SCANN,6,376,800,8131,66,128,9,790,273,True,False,81117,2585138729,4262,24,0.0,0,0.9966940000000001,0.00515972001012414,8594,51597200
vdb_glove-100-angular,SCANN,38,354,814,2436,8,2,2,554,5073,False,False,8863,842242609,3586,8,0.0,0,0.9918400000000002,0.004952967748977244,6026,49529677
vdb_glove-100-angular,IVF_SQ8,23,81,126,8448,66,16,2,532,4330,False,False,28506,5411617235,7798,90,0.0,0,0.9850610000000001,0.05041377416346222,12131500,504137741
vdb_glove-100-angular,AUTOINDEX,34,210,570,7697,1,1,7,895,7844,False,True,90542,3974900736,6099,50,0.0,0,0.8483780000000003,0.0035343168070539792,1087894,35343168
vdb_glove-100-angular,HNSW,59,452,105,6680,67,1,5,326,9476,False,False,63891,8018159313,8173,12,0.0,0,0.933477,0.00577915832400322,29011965,57791583
vdb_glove-100-angular,IVF_SQ8,61,12,646,1717,79,128,6,449,6477,False,True,74196,4801030965,1824,28,0.0,0,0.984259,0.05615021483972669,2951304,561502148
vdb_glove-100-angular,HNSW,55,428,192,2679,42,64,9,936,9910,True,False,50764,4498687342,9336,56,0.0,0,0.94962,0.004732520668767392,25609031,47325206
vdb_glove-100-angular,IVF_PQ,33,247,558,454,94,2,5,974,5869,True,True,5563,2291497505,5197,76,0.0,0,0.053376,0.009643433033488686,928539,96434330
vdb_glove-100-angular,IVF_SQ8,47,169,204,8496,79,128,2,810,9091,False,False,89046,8113474464,612,73,0.0,0,0.985243,0.05898594397585839,14603544,589859439
vdb_glove-100-angular,SCANN,64,425,826,3587,78,2,5,638,6645,True,False,2824,1126081359,2081,64,0.0,0,0.9943900000000001,0.005240325815975665,6940,52403258
vdb_glove-100-angular,SCANN,10,33,155,1580,70,16,10,438,7525,True,False,90383,198526505,3982,80,0.0,0,0.9873300000000002,0.005281832837499677,4764,52818328
vdb_glove-100-angular,SCANN,56,117,773,2527,63,128,6,189,8752,False,False,55245,8529443941,8048,64,0.0,0,0.949996,0.004863573564216483,2056,48635735
vdb_glove-100-angular,IVF_SQ8,12,410,168,8605,96,1,8,809,4246,False,True,23323,7922470685,6883,35,0.0,0,0.9852130000000001,0.07052861750125886,17973754,705286175
vdb_glove-100-angular,SCANN,13,62,120,1223,25,32,2,886,9586,False,False,23823,9262673588,5747,98,0.0,0,0.997526,0.0053652375470846815,9638,53652375
vdb_glove-100-angular,SCANN,64,506,489,8994,54,2,3,696,6636,False,False,2793,7280974254,7617,12,0.0,0,0.9957029999999999,0.005781899509020144,7571,57818995
vdb_glove-100-angular,IVF_PQ,63,393,263,2317,62,4,6,771,1532,True,False,63160,6983064257,9610,51,0.0,0,0.149283,0.009779487270861859,3125607,97794872
vdb_glove-100-angular,IVF_FLAT,32,301,297,8683,29,64,2,423,4102,False,True,25565,6885644480,6833,28,0.0,0,0.9972479999999999,0.01821994737256318,5478787,182199473
vdb_glove-100-angular,IVF_FLAT,4,321,906,999,41,4,2,794,1901,True,True,20164,7779987760,2386,74,0.0,0,0.9943369999999999,0.017805323004722595,891181,178053230
