FileName,SIZE,DIM,LID,Sum_K_MinDist,Sum_K_MaxDist,Sum_K_StdDist,q_SIZE,q_K_MinRatio,q_K_MaxRatio,q_K_MeanRatio,q_K_StdRatio,index_type,M,efConstruction,ef,nlist,nprobe,m,nbits,reorder_k,dataCoord*segment*maxSize,queryCoord*autoHandoff,queryCoord*autoBalance,common*gracefulTime,dataNode*segment*insertBufSize,rootCoord*minSegmentSizeToEnableIndex,dataCoord*segment*sealProportion,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts,average_construct_dc_counts,average_search_dc_counts,whole_search_time
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_FLAT,22,497,720,2662,86,1,6,616,7741,True,True,62024,3645194331,6435,94,0.0,0,0.99987,0.0681384687777608,4578640,681384687,5,68139,681.384687777608
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,SCANN,34,507,708,5575,40,4,8,192,5749,False,False,1751,4301985523,4230,88,0.0,0,0.98183,0.0046925636241212,1920,46925636,1,4693,46.925636241212004
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_PQ,36,304,958,2309,20,32,5,319,3439,True,True,87772,5112384741,1385,63,0.0,0,0.11439,0.0310232697054743,923600,310232697,1,31024,310.23269705474297
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_FLAT,19,407,820,3268,64,2,7,831,6954,False,False,76242,2226015856,8893,25,0.0,0,0.9958600000000002,0.0714005324058234,4183040,714005324,5,71401,714.005324058234
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_PQ,28,428,201,3578,11,4,6,861,9170,True,True,73274,3935432009,4299,90,0.0,0,0.06604,0.0188478531083091,787160,188478531,1,18848,188.47853108309099
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_FLAT,36,371,489,9211,32,1,4,882,1375,False,True,28323,7767692238,7833,78,0.0,0,0.99997,0.084898569737561,5895040,848985697,6,84899,848.98569737561
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_PQ,48,171,738,8237,14,16,7,477,8837,True,False,69796,4609329733,1639,37,0.0,0,0.1061399999999999,0.0451785006094723,2306360,451785006,3,45179,451.78500609472303
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,HNSW,21,122,111,4954,69,16,6,737,3159,True,True,99614,1513880143,9092,61,0.0,0,0.63178,0.0277823186712339,2562000,277823186,3,27783,277.823186712339
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,SCANN,30,396,555,6702,78,64,8,950,4569,False,True,42964,1228361677,3840,42,0.0,0,0.99916,0.0058890101499855,9500,58890101,1,5890,58.890101499855
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,AUTOINDEX,64,357,639,1425,32,16,5,947,442,True,True,95705,9158510928,6416,61,0.0,0,0.24991,0.0198206383967771,1000000,198206383,2,19821,198.206383967771
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_FLAT,32,150,971,5873,65,64,7,602,6885,False,True,32412,36264440,7726,6,0.0,0,0.99997,0.0773106754524633,7634900,773106754,8,77311,773.106754524633
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,AUTOINDEX,20,274,567,7369,80,1,5,289,8408,True,True,66377,8421315483,3345,17,0.0,0,0.24906,0.0200859700562432,1000000,200859700,2,20086,200.85970056243198
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,HNSW,29,192,839,288,24,2,4,578,9061,True,True,22931,471835259,2548,83,0.0,0,0.9682,0.0912096668034791,5568000,912096668,6,91210,912.0966680347909
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,AUTOINDEX,22,351,401,5808,15,8,1,141,9281,False,True,47020,4839419534,7993,30,0.0,0,0.2472,0.0192166231805458,1000000,192166231,2,19217,192.16623180545798
