FileName,efConstruction,M,efSearch,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts
vdb_random-match-int-100-angular-no-filters,120,32,200,0.0,0,0.8603900000000001,0.004224713041912764,3840000,42247130
vdb_random-match-int-100-angular-no-filters,120,32,400,0.0,0,0.9380800000000001,0.006374319677706807,3840000,63743196
vdb_random-match-int-100-angular-no-filters,120,32,600,0.0,0,0.9634900000000002,0.007367899012751877,3840000,73678990
vdb_random-match-int-100-angular-no-filters,200,4,100,0.0,0,0.16367,0.002482867334038016,800000,24828673
vdb_random-match-int-100-angular-no-filters,200,4,400,0.0,0,0.31461999999999996,0.003182288387324656,800000,31822883
vdb_random-match-int-100-angular-no-filters,200,4,600,0.0,0,0.36299000000000003,0.0036870694370009,800000,36870694
vdb_random-match-int-100-angular-no-filters,200,8,100,0.0,0,0.3507,0.002579290943685919,1600000,25792909
vdb_random-match-int-100-angular-no-filters,200,8,400,0.0,0,0.5817899999999999,0.0037539190147072073,1600000,37539190
vdb_random-match-int-100-angular-no-filters,200,8,600,0.0,0,0.64576,0.004706992662977426,1600000,47069926
vdb_random-match-int-100-angular-no-filters,200,16,100,0.0,0,0.5919699999999999,0.002904592151753603,3200000,29045921
vdb_random-match-int-100-angular-no-filters,200,16,200,0.0,0,0.71995,0.003498565568588674,3200000,34985655
vdb_random-match-int-100-angular-no-filters,200,16,400,0.0,0,0.82916,0.004458397754933682,3200000,44583977
vdb_random-match-int-100-angular-no-filters,200,16,600,0.0,0,0.8759600000000001,0.005412204191088675,3200000,54122041
vdb_random-match-int-100-angular-no-filters,200,32,100,0.0,0,0.7978900000000001,0.00342791473958641,6400000,34279147
vdb_random-match-int-100-angular-no-filters,200,32,200,0.0,0,0.89628,0.004876954900100827,6400000,48769549
vdb_random-match-int-100-angular-no-filters,200,32,400,0.0,0,0.95745,0.006187405448872596,6400000,61874054
vdb_random-match-int-100-angular-no-filters,200,32,600,0.0,0,0.9776800000000001,0.007520505017600953,6400000,75205050
vdb_glove-100-angular,20,4,100,0.0,0,0.337038,0.0031274151522666144,87031,31274151
vdb_glove-100-angular,20,4,200,0.0,0,0.406344,0.0031730123795568927,87031,31730123
vdb_glove-100-angular,20,4,400,0.0,0,0.47307000000000005,0.0036441766889765853,87031,36441766
vdb_glove-100-angular,20,4,600,0.0,0,0.5048590000000001,0.004490224807523182,87031,44902248
vdb_glove-100-angular,20,8,100,0.0,0,0.5566399999999999,0.003282445180229842,174063,32824451
vdb_glove-100-angular,20,8,400,0.0,0,0.70311,0.004080461082048714,174063,40804610
vdb_glove-100-angular,20,8,600,0.0,0,0.7437050000000001,0.004662966565228998,174063,46629665
vdb_glove-100-angular,20,16,100,0.0,0,0.7299869999999999,0.004328577709384262,348126,43285777
vdb_glove-100-angular,20,16,200,0.0,0,0.792358,0.004053241526708006,348126,40532415
vdb_glove-100-angular,20,16,600,0.0,0,0.8250220000000001,0.004552920046262443,348126,45529200
vdb_glove-100-angular,40,4,100,0.0,0,0.42093099999999994,0.003247184166684737,174063,32471841
vdb_glove-100-angular,40,4,200,0.0,0,0.509049,0.0034059338271617877,174063,34059338
vdb_glove-100-angular,40,4,400,0.0,0,0.575149,0.003573735500685869,174063,35737355
vdb_glove-100-angular,40,4,600,0.0,0,0.6146860000000001,0.00462613976560533,174063,46261397
vdb_glove-100-angular,40,8,100,0.0,0,0.6603020000000001,0.0034665751038119134,348126,34665751
vdb_glove-100-angular,40,8,200,0.0,0,0.738439,0.0037649791222065555,348126,37649791
vdb_glove-100-angular,40,8,400,0.0,0,0.797111,0.0042750823544338325,348126,42750823
vdb_glove-100-angular,40,8,600,0.0,0,0.833909,0.004930089646950361,348126,49300896
vdb_glove-100-angular,40,16,100,0.0,0,0.758074,0.0032921239268034613,696252,32921239
vdb_glove-100-angular,40,16,200,0.0,0,0.82491,0.004153084009885785,696252,41530840
vdb_glove-100-angular,40,16,400,0.0,0,0.885574,0.004332069400697946,696252,43320694
vdb_glove-100-angular,40,16,600,0.0,0,0.902669,0.005005548358894884,696252,50055483
vdb_glove-100-angular,40,32,100,0.0,0,0.8473799999999999,0.003563451161608099,1392504,35634511
vdb_glove-100-angular,40,32,200,0.0,0,0.9011399999999999,0.004251147643662988,1392504,42511476
vdb_glove-100-angular,40,32,400,0.0,0,0.9469949999999999,0.0055016293656080925,1392504,55016293
vdb_glove-100-angular,40,32,600,0.0,0,0.9648040000000001,0.00659316633827984,1392504,65931663
vdb_glove-100-angular,80,4,100,0.0,0,0.4943700000000001,0.002761592087335884,348126,27615920
vdb_glove-100-angular,80,4,200,0.0,0,0.5779139999999999,0.003338316129520535,348126,33383161
vdb_glove-100-angular,80,4,400,0.0,0,0.647958,0.003818563441745935,348126,38185634
vdb_glove-100-angular,80,4,600,0.0,0,0.6843889999999999,0.0045248750364407795,348126,45248750
vdb_glove-100-angular,80,8,100,0.0,0,0.713464,0.0032670158892869916,696252,32670158
vdb_glove-100-angular,80,8,200,0.0,0,0.78805,0.0037658593151718364,696252,37658593
vdb_glove-100-angular,80,8,400,0.0,0,0.8446880000000001,0.004386858479119836,696252,43868584
vdb_glove-100-angular,80,8,600,0.0,0,0.8692960000000001,0.005272120959125454,696252,52721209
vdb_glove-100-angular,80,16,100,0.0,0,0.80896,0.003084253263659775,1392504,30842532
vdb_glove-100-angular,80,16,200,0.0,0,0.867445,0.004414375731721503,1392504,44143757
