FileName,efConstruction,M,efSearch,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts
msong_0_9.92272_420,340,16,360,233.868,2013,0.999,0.00233439,4192369943,839337
msong_0_9.92272_420,340,16,380,233.868,2013,0.999,0.0024432,4192369943,874819
msong_0_9.92272_420,340,16,400,233.868,2013,0.999,0.00254951,4192369943,909630
msong_0_9.92272_420,340,16,420,233.868,2013,0.999,0.00264807,4192369943,944122
msong_0_9.92272_420,340,16,440,233.868,2013,0.999,0.00274869,4192369943,977585
msong_0_9.92272_420,340,16,460,233.868,2013,0.999,0.00285272,4192369943,1011611
msong_0_9.92272_420,340,16,480,233.868,2013,0.999,0.00294756,4192369943,1044383
msong_0_9.92272_420,340,16,500,233.868,2013,0.999,0.00305124,4192369943,1077094
msong_0_9.92272_420,340,20,10,269.566,2045,0.7885,0.00022364,4557077137,81261
msong_0_9.92272_420,340,20,15,269.566,2045,0.865,0.000232535,4557077137,98684
msong_0_9.92272_420,340,20,20,269.566,2045,0.9015,0.000276125,4557077137,115893
msong_0_9.92272_420,340,20,25,269.566,2045,0.9185,0.000327155,4557077137,132032
msong_0_9.92272_420,340,20,30,269.566,2045,0.936,0.00036888,4557077137,148459
msong_0_9.92272_420,340,20,35,269.566,2045,0.9545,0.000411065,4557077137,165151
msong_0_9.92272_420,340,20,40,269.566,2045,0.961,0.00045218,4557077137,180500
msong_0_9.92272_420,340,20,45,269.566,2045,0.9705,0.000492175,4557077137,196834
msong_0_9.92272_420,340,20,50,269.566,2045,0.975,0.00054104,4557077137,212010
msong_0_9.92272_420,340,20,60,269.566,2045,0.9825,0.000618045,4557077137,242188
msong_0_9.92272_420,340,20,70,269.566,2045,0.9875,0.00070198,4557077137,271953
msong_0_9.92272_420,340,20,80,269.566,2045,0.9905,0.000771085,4557077137,300672
msong_0_9.92272_420,340,20,90,269.566,2045,0.9935,0.000859245,4557077137,328795
msong_0_9.92272_420,340,20,100,269.566,2045,0.995,0.00092229,4557077137,355334
msong_0_9.92272_420,340,20,120,269.566,2045,0.996,0.00109056,4557077137,407197
msong_0_9.92272_420,340,20,140,269.566,2045,0.9965,0.00121272,4557077137,457262
msong_0_9.92272_420,340,20,160,269.566,2045,0.998,0.00125428,4557077137,505997
msong_0_9.92272_420,340,20,180,269.566,2045,0.9985,0.00137454,4557077137,553297
msong_0_9.92272_420,340,20,200,269.566,2045,0.999,0.00149516,4557077137,599485
msong_0_9.92272_420,340,20,220,269.566,2045,0.9995,0.00161556,4557077137,644487
msong_0_9.92272_420,340,20,240,269.566,2045,0.9995,0.00173093,4557077137,688856
msong_0_9.92272_420,340,20,260,269.566,2045,1,0.00184571,4557077137,732294
msong_0_9.92272_420,340,20,280,269.566,2045,1,0.00197537,4557077137,774848
msong_0_9.92272_420,340,20,300,269.566,2045,1,0.0021431,4557077137,816024
msong_0_9.92272_420,340,20,320,269.566,2045,1,0.00225602,4557077137,856675
msong_0_9.92272_420,340,20,340,269.566,2045,1,0.0023675,4557077137,896626
msong_0_9.92272_420,340,20,360,269.566,2045,1,0.0024788,4557077137,936423
msong_0_9.92272_420,340,20,380,269.566,2045,1,0.0025883,4557077137,975313
msong_0_9.92272_420,340,20,400,269.566,2045,1,0.00269087,4557077137,1012944
msong_0_9.92272_420,340,20,420,269.566,2045,1,0.0027986,4557077137,1050646
msong_0_9.92272_420,340,20,440,269.566,2045,1,0.00290508,4557077137,1087259
msong_0_9.92272_420,340,20,460,269.566,2045,1,0.00300808,4557077137,1124300
msong_0_9.92272_420,340,20,480,269.566,2045,1,0.00314414,4557077137,1160730
msong_0_9.92272_420,340,20,500,269.566,2045,1,0.00321516,4557077137,1196226
msong_0_9.92272_420,340,24,10,273.444,2076,0.792,0.00020749,4823763149,85169
msong_0_9.92272_420,340,24,15,273.444,2076,0.8645,0.00023456,4823763149,104465
msong_0_9.92272_420,340,24,20,273.444,2076,0.907,0.000281155,4823763149,122972
msong_0_9.92272_420,340,24,25,273.444,2076,0.9315,0.00032889,4823763149,142115
msong_0_9.92272_420,340,24,30,273.444,2076,0.9495,0.000374105,4823763149,160889
msong_0_9.92272_420,340,24,35,273.444,2076,0.961,0.000416725,4823763149,178329
msong_0_9.92272_420,340,24,40,273.444,2076,0.969,0.000461955,4823763149,195987
msong_0_9.92272_420,340,24,45,273.444,2076,0.9745,0.000503835,4823763149,213173
msong_0_9.92272_420,340,24,50,273.444,2076,0.9815,0.00054588,4823763149,230129
msong_0_9.92272_420,340,24,60,273.444,2076,0.986,0.00073024,4823763149,262989
msong_0_9.92272_420,340,24,70,273.444,2076,0.9905,0.00069835,4823763149,294779
msong_0_9.92272_420,340,24,80,273.444,2076,0.9935,0.000773755,4823763149,325921
msong_0_9.92272_420,340,24,90,273.444,2076,0.995,0.00084791,4823763149,355952
msong_0_9.92272_420,340,24,100,273.444,2076,0.996,0.00091957,4823763149,384893
msong_0_9.92272_420,340,24,120,273.444,2076,0.997,0.0010622,4823763149,440863
msong_0_9.92272_420,340,24,140,273.444,2076,0.9985,0.00119852,4823763149,495189
msong_0_9.92272_420,340,24,160,273.444,2076,0.9985,0.0013315,4823763149,547499
msong_0_9.92272_420,340,24,180,273.444,2076,0.999,0.00157016,4823763149,598539
msong_0_9.92272_420,340,24,200,273.444,2076,0.999,0.00159511,4823763149,648222
msong_0_9.92272_420,340,24,220,273.444,2076,0.999,0.00172093,4823763149,696798
msong_0_9.92272_420,340,24,240,273.444,2076,0.9995,0.00184598,4823763149,744472
msong_0_9.92272_420,340,24,260,273.444,2076,1,0.00196951,4823763149,791210
msong_0_9.92272_420,340,24,280,273.444,2076,1,0.00208563,4823763149,836585
msong_0_9.92272_420,340,24,300,273.444,2076,1,0.00220356,4823763149,880843
msong_0_9.92272_420,340,24,320,273.444,2076,1,0.00231856,4823763149,924301
msong_0_9.92272_420,340,24,340,273.444,2076,1,0.00243245,4823763149,967226
msong_0_9.92272_420,340,24,360,273.444,2076,1,0.00254597,4823763149,1009495
msong_0_9.92272_420,340,24,380,273.444,2076,1,0.00265765,4823763149,1051346
msong_0_9.92272_420,340,24,400,273.444,2076,1,0.00277333,4823763149,1091429
msong_0_9.92272_420,340,24,420,273.444,2076,1,0.00288146,4823763149,1131621
msong_0_9.92272_420,340,24,440,273.444,2076,1,0.002987,4823763149,1170219
msong_0_9.92272_420,340,24,460,273.444,2076,1,0.00316388,4823763149,1209763
msong_0_9.92272_420,340,24,480,273.444,2076,1,0.00329476,4823763149,1248227
msong_0_9.92272_420,340,24,500,273.444,2076,1,0.00340192,4823763149,1286224
msong_0_9.92272_420,340,32,10,290.676,2140,0.818,0.000240805,5149414247,102069
msong_0_9.92272_420,340,32,15,290.676,2140,0.8905,0.000276695,5149414247,123794
msong_0_9.92272_420,340,32,20,290.676,2140,0.9185,0.00033251,5149414247,144955
msong_0_9.92272_420,340,32,25,290.676,2140,0.9435,0.000387955,5149414247,166419
msong_0_9.92272_420,340,32,30,290.676,2140,0.959,0.00044264,5149414247,187325
msong_0_9.92272_420,340,32,35,290.676,2140,0.9655,0.000493355,5149414247,206672
msong_0_9.92272_420,340,32,40,290.676,2140,0.975,0.00054394,5149414247,226440
msong_0_9.92272_420,340,32,45,290.676,2140,0.98,0.00059559,5149414247,245923
msong_0_9.92272_420,340,32,50,290.676,2140,0.984,0.00064386,5149414247,264708
msong_0_9.92272_420,340,32,60,290.676,2140,0.987,0.000737345,5149414247,300768
msong_0_9.92272_420,340,32,70,290.676,2140,0.9935,0.000830345,5149414247,336963
msong_0_9.92272_420,340,32,80,290.676,2140,0.996,0.000921865,5149414247,371529
msong_0_9.92272_420,340,32,90,290.676,2140,0.997,0.00101551,5149414247,405065
msong_0_9.92272_420,340,32,100,290.676,2140,0.998,0.00110178,5149414247,437490
msong_0_9.92272_420,340,32,120,290.676,2140,0.9985,0.00126675,5149414247,498627
msong_0_9.92272_420,340,32,140,290.676,2140,0.999,0.00143044,5149414247,558550
msong_0_9.92272_420,340,32,160,290.676,2140,0.999,0.00161725,5149414247,615944
msong_0_9.92272_420,340,32,180,290.676,2140,0.9995,0.00178247,5149414247,671457
msong_0_9.92272_420,340,32,200,290.676,2140,1,0.00193479,5149414247,725979
msong_0_9.92272_420,340,32,220,290.676,2140,1,0.00208057,5149414247,778512
msong_0_9.92272_420,340,32,240,290.676,2140,1,0.00223148,5149414247,830396
msong_0_9.92272_420,340,32,260,290.676,2140,1,0.00238613,5149414247,881203
msong_0_9.92272_420,340,32,280,290.676,2140,1,0.00247022,5149414247,930209
